id,statement,response,evalScore,bleu,nextSentence,internalRepetition,partnerRepetition,externalRepetition,responseType,shortSafe
1575,I’m sick,how long have you been away how is your weekend going ?,2,0,0.007222958,0.1,0,0,whQuestion,1
1575,Nice,what else do you like ?,2,0,0.745959997,0,0,0,whQuestion,1
1575,You,i'm doing well . tell me about yourself .,2,0,0.135483414,0,0,0,Statement,1
1575,I’m pretty,i tend to not be social because i work nights,2,0,0.702479959,0.1,0,0,Clarify,1
1575,What are you?,nyc right now . how about yourself ?,2,0,0.10965234,0,0,0,Other,1
1575,I wanna fuck you,i make a decent wage . sports cars huh ? like fast driving ?,2,0.174,0.041887026,0,0,0,Clarify,1
1576,Hi,"Hi, I am doing great. How are you?",3,0.206,0.99837625,0,0,0,whQuestion,1
1576,Not bad,😀,3,0,0.090816133,0,0,0,Statement,1
1576,What are you doing right now?,I am just doing my work for a living.,3,0.193,0.998741686,0,0,0,Statement,1
1576,What are you?,"I am a fulltime student, you?",3,0.24,0.983680964,0,0,0,ynQuestion,1
1576,Nurse,I nurse a lot. I love my job.😉,3,0.206,0.923333943,0.1,0,0,Clarify,1
1576,Fuck you,I am a little tired of my life,3,0,0.650424302,0,0,0,Statement,1
1576,Why?,I just got back from the gym.,3,0,0.082930148,0,0,0,Statement,1
1576,"Probably, you like run",I do. I run a lot.,3,0.24,0.978654802,0.2,0,0,Statement,1
1576,How about cats?,I have a cat named radar,3,0,0.971220911,0,0,0,Emphasis,1
1576,Wow! How old is he?,🙂,3,0,0.249136597,0,0,0,Statement,0
1576,And what is your name?,I am a name is Lucy.,3,0.286,0.997031331,0,0,0,Statement,1
1577,How are you?,"I'm doing great, how about you?",1,0.286,0.996979594,0,0,0,whQuestion,1
1577,What is your name?,My name is Lucy.,1,0.359,0.999408126,0,0,0,Statement,1
1577,How old are you?,I'm 77,1,0,0.963213921,0,0,0,Statement,1
1577,Where you work?,I work for a living.,1,0.266,0.998078346,0,0,0,Statement,1
1577,How old are you?,I'm 77,1,0,0.963213921,0,0,0,Statement,1
1577,You are male?,I am. I am female.,1,0,0.999714792,0.4,0,0,Statement,1
1577,"You are 23, yes?","I am not sure, I am just a little of a 10",1,0,0.930774391,0.2,0,0,nAnswer,1
1577,You are 10 years old?,I am 40.,1,0,0.986271143,0,0,0,Statement,0
1577,Goodby,"I am not sure, do you like music?",1,0,0.026206285,0,0,0,Statement,1
1578,What?,oh   okay   i m deaf   do you read  ,1,0,0.707512617,0,0,0,Clarify,1
1579,Hellow,/start,3,0,0.11421819,0,0,0,Statement,1
1579,How are you?,"that's cool , i am a redhead , i wear a lot of red",3,0,0.113192484,0.2,0,0,Clarify,1
1579,Fuck you,"that's cool , i am a teacher , and i am a teacher , and you ?",3,0.159,0.013124347,0.4,0,0,Statement,1
1579,You are stupped bot,"that's cool , i am a pilot , so i do not have time for that .",3,0,0.086375818,0.1,0,0,Statement,1
1579,Do you have a job?,"that's cool , i am a redhead , so i do not have time for that .",3,0.201,0.746345103,0.1,0,0,Statement,1
1580,How are you?,doing okay just got off work what do you do ?,2,0.183,0.997380793,0.1,0,0,Emphasis,1
1580,Fuck you,"hello , i'm wei , i do not have any pets .",2,0,0.069822952,0,0,0,ynQuestion,1
1580,dou you skeak german?,my dog that just passed away was a german shepherd .,2,0.183,0.740009189,0,0,0,Statement,1
1580,Shepherd,those are my favorite ! ! ! ! do you play quake ? ? 🤠,2,0,0.022236908,0,0,0,Reject,1
1580,You ok?,pretty okay too . do you work ?,2,0.24,0.58339721,0,0,0,Clarify,1
1580,And you?,i'm just dealing with these 2 brats who are my kids how are you this morning ?,2,0.143,0.078956515,0.1,0,0.2,Clarify,1
1581,How are you?,"i'm doing great , how about you ?",2,0.286,0.996979594,0,0,0,whQuestion,1
1581,Do you skeak german?,i don't but i work with someone at my part time job that does .,2,0,0.891451418,0.1,0,0,Emphasis,1
1581,Where you work?,i'm living on a social security check not good . 🙉,2,0,0.968881071,0,0,0,nAnswer,1
1582,Hi-hi! Who are you?,"i'm mike , nice to meet you .",3,0.24,0.93971771,0,0,0,Clarify,1
1582,"Me too, i’m liza",i've a big yellow cat and i like to sleep in on sundays .,3,0,0.960579157,0,0,0,Statement,1
1582,Wow))),i like fishing too 🤥,3,0,0.537114441,0,0,0,Statement,1
1582,Do you love girls?),i have four as well . two girls two boys .,3,0.193,0.948939502,0.1,0,0,Clarify,1
1582,They are your children?,"so far , 3 dogs . . and they have 2 pet cats , i am not crazy i am a vet . . you ?",3,0.131,0.078334674,0.1,0,0,Clarify,1
1582,"I have two slaves, it is pretty",yes just stinks that hunting cramps my sundays,3,0,0.104840666,0,0,0,Statement,1
1582,Fuck you,it is ok . jacked up on 4 mountain dews a day . haha,3,0,0.112712257,0,0,0,Emphasis,1
1582,Wanna go to the festival?,"that's cool . i hate festivals myself , the live acts sound awful what do you do for fun ? 🤥",3,0.138,0.992206156,0.1,0,0,Clarify,1
1582,Fuking every nigt,so do you like movies ?,3,0,0.064204179,0,0,0,Statement,1
1582,Pron only,huh ? 😁,3,0,0.034280621,0,0,0,ynQuestion,1
1582,You are boring,you would be too if your uncle . . .,3,0.221,0.159663334,0,0,0,Statement,1
1583,Who are you?,/start,1,0,0.719489455,0,0,0,Statement,1
1583,Hi,"i am from india , and i am from india",1,0,0.945648968,0.4,0,0,Statement,1
1583,What are you?,"cool , i am a homebody , i like to watch movies , and you ?",1,0.166,0.95796299,0.1,0,0,Statement,1
1583,Do not,"that is cool , i am a dancer , i am a homebody , and i love to read , and read , and read .",1,0,0.03013547,0.4,0,0,Statement,1
1583,You look creepy,"i am from india , and i am from india , and i am from india",1,0,0.039615575,0.6,0,0,Statement,1
1585,Who are you?,actually its a good plan considering how many characters they get rid of  ,1,0,0.002394643,0,0,0,Other,1
1585,Do you hear me?,i do because i m stuck in a wheel chair,1,0.183,0.910420656,0.1,0,0,Clarify,1
1585,Hi,hi   what do you do for living  ,1,0.221,0.996851623,0.1,0,0.3,whQuestion,1
1585,Hooking,it is a streaming platform for gamers  ,1,0,0.001050619,0,0,0,Statement,1
1586,hey ho,hey   i am in school to be a dentist   how about you  ,2,0.166,0.85550952,0,0,0,Clarify,1
1586,i'm a country music singer.,i don t love music much now   i do love baking  ,2,0.174,0.887417614,0.2,0,0,Emphasis,1
1586,so what is youy speciality?,well   right now i am baking  ,2,0,0.562589467,0,0,0,Statement,1
1586,what do you bake?,and make some cookies   baking,2,0,0.884266257,0,0,0,Continuer,1
1586,do you sell them?,i am retired but i love baking cookies for the bake sale   you  ,2,0.159,0.743503213,0.1,0,0,Statement,1
1586,okey,and make some cookies   baking,2,0,0.063865528,0,0,0,Continuer,1
1587,Fuck you,oh oh well hmmm i guess okay  ,2,0,0.035129942,0.1,0,0,Clarify,1
1587,Do you want me?,do you feel pretty   i want to,2,0.517,0.907025576,0,0.3,0.2,Statement,1
1587,Look good,why are you not doing well  ,2,0,0.014486769,0,0,0,whQuestion,1
1587,What are you?,why are you not doing well  ,2,0.508,0.773158431,0,0.5,0.1,whQuestion,1
1587,Have you got a car?,oh my goodness   don t you have a car  ,2,0.485,0.995252848,0,0.2,0.1,Clarify,1
1587,Cause i have,why do you do that  ,2,0,0.718233347,0.2,0,0.1,whQuestion,1
1587,For fun,well   i do have a game tomorrow  ,2,0,0.700554669,0,0,0,Statement,1
1587,Which game? Football?,i love the game football  ,2,0.562,0.996942937,0,0.5,0,nAnswer,1
1587,A cat?,sorry to hear   how do you feel about cats   i like them  ,2,0,0.873843729,0,0,0,Statement,1
1588,Hi I am so tired. My family came on the weekends,That is cool. I am sure you are a lot of fun. Do you like shopping?,3,0.302,0.486991733,0.1,0.1,0.1,Statement,1
1588,Yes I like it do you?,I love to shop and go shopping,3,0.221,0.916052103,0,0,0,Continuer,1
1588,cool) When you visited mall the last time?,"Yes, i have been there.",3,0,0.928230464,0,0,0,Statement,1
1588,When?,I am not sure what you mean,3,0,0.045917071,0,0,0,Clarify,1
1588,Okey then tell me something about you,I like to shop and go to the mall.,3,0,0.965614974,0.1,0,0,Statement,1
1588,okey I ll better go bye,I will thanks for your concern,3,0.24,0.817844093,0,0,0,Emphasis,1
1589,Hi!,"Hello, how are you?",3,0,0.998880208,0,0,0,whQuestion,1
1589,Not good,"What's wrong,?",3,0,0.737071693,0,0,0,whQuestion,1
1589,I’m old and sad,I don't think it is true.,3,0,0.117534585,0,0,0,Statement,1
1589,Why?,Because I'm not a thief.,3,0,0.998071134,0,0,0,Statement,1
1589,And what are you?,I'm not a thief.,3,0,0.044396117,0,0,0,Statement,1
1589,Have you got hobby?,I do not have time for hobbies,3,0.221,0.860037506,0,0,0,Reject,1
1589,Why?,I don't know.,3,0,0.848309934,0,0,0,Statement,1
1589,Really sad(,What a joke,3,0,0.096637987,0,0,0,Statement,1
1589,And what are you spending time for?,I am going to school for a few months.,3,0.193,0.979880035,0,0,0,Clarify,1
1589,Are you student?,No I am not. I am a student.,3,0.206,0.999415159,0.2,0,0,nAnswer,1
1590,How are yoy?,/start,1,0,0.448196262,0,0,0,Statement,1
1590,Hellow,"that is cool , i am a redhead , and i am a redhead , so i do not have much time to watch",1,0,0.036945321,0.2,0,0,Statement,1
1591,Do you want sell me one?)),I don't think it's a hate crime to have a job.,1,0,0.298540413,0.1,0,0,Statement,1
1591,"Fuck you, greedy man",Don't let him get away with anything.,1,0,0.208593518,0,0,0,Clarify,1
1592,okey thank you for  you info) which languages do you like the most?),japanese is a hard language to learn   do you like sports,3,0.403,0.933394134,0,0.2,0.2,Clarify,1
1592,i feel old for sport and what about you?,that s super cool   i love the spanish word trabajo,3,0.183,0.691206098,0,0,0,Clarify,1
1592,what daes it mean&,a gaggle   interesting choice of words   haha,3,0,0.232247114,0,0,0,Other,1
1592,I dont understand these words),please tell me just <num> words i really want to learn any german word  ,3,0.182,0.879046619,0,0,0,Clarify,1
1593,Yes I have sister,do you like having a sister  ,1,0.24,0.995429039,0,0,0,ynQuestion,1
1593,No,yes   i m  ,1,0,0.142406181,0,0,0.2,yAnswer,1
1593,Why?,why  ,1,0.562,0.997910559,0,0,0,whQuestion,1
1593,Perfect,i know   its perfect  ,1,0.302,0.980915606,0,0,0,Statement,1
1598,Cool! what's your name>?,my name is marry what is yours. how are you doing tonight ?,5,0.166,0.986770034,0.1,0,0,whQuestion,1
1598,I'm ok,"i'm doing ok going to watch my favorite show. Also, try to guess: my parents were ...",5,0.17,0.979781032,0.1,0,0,Clarify,1
1599,"I'm good, what about you?",i am okay do you work,5,0.24,0.986390114,0,0,0,Statement,1
1599,"yes, you?>",no i'm too busy at my fishing job . do you have any hobbies ?,5,0.159,0.26844126,0,0,0,Statement,1
1600,i listen to rap music.,oh fun   what music do you listen to  ,2,0.481,0.99573493,0,0.2,0.2,whQuestion,1
1600,Timati and guf. Can you play timati on the guitar?,i like the guitar   i can play it  ,2,0.403,0.943293989,0.1,0.1,0.1,Statement,1
1600,Good for you and I like Timati,what do you listen to  ,2,0.178,0.066093266,0,0,0,whQuestion,1
1600,Timati is my longlife love and fascination,i m also going to foo fighters   i love rock music,2,0.174,0.068340346,0.1,0,0,Clarify,1
1600,sucks,oh ok   good for you then  ,2,0,0.084922902,0,0,0.1,Statement,1
1600,🙂 Where do you live?,where do you live at  ,2,0.88,0.999704182,0,1,0.1,whQuestion,1
1600,I live in the woods,okay   is that because you live in the woods or something  ,2,0.575,0.999257743,0,0.8,0.1,Clarify,1
1600,what bacause?) I dont understand you),guitar   do you like music  ,2,0.218,0.649333358,0,0,0,ynQuestion,1
1601,Hello! Where are you from?,"I live in the united states, how about you?",5,0.193,0.99868685,0,0,0,whQuestion,1
1601,In russia,Russia is beautiful there have you a german shepherd dog?,5,0.183,0.999224067,0,0,0,ynQuestion,1
1601,"No, i have a cat",I have a dog named duke he is so cute. Do you enjoy coloring books?,5,0.411,0.927128851,0,0.5,0.2,Clarify,1
1601,"No, i’m bdsm dominate",I feel like i am a good listener. I love my books.,5,0,0.023285851,0.2,0,0,Statement,1
1601,What are you?,I am in the country and live in the country. How about you?,5,0.159,0.994589925,0.2,0,0,Statement,1
1601,What is your job?,I am a retired vet.,5,0,0.997250855,0,0,0,Statement,1
1601,Wow! What do you like?,I like to play sports and watch sports,5,0.206,0.983622372,0.1,0,0,Statement,1
1601,Do you love girls?,I do not really like them. I am more of a quiet guy.,5,0.159,0.733346462,0.1,0,0,nAnswer,1
1601,Are you man or woman?,You are crazy?,5,0.219,0.192547247,0,0,0,whQuestion,0
1601,Why?,I am not sure what you mean.,5,0,0.665808916,0,0,0,Clarify,1
1601,Fuck you,Are you normal? 😡,5,0.359,0.037571516,0,0,0.1,whQuestion,1
1601,And you?,I am doing well. I am a wiccan and i love to read.,5,0.159,0.096921623,0.2,0,0,Statement,1
1601,How old are you?,I am 22 years old and my husband is bieber,5,0.183,0.997100174,0,0,0,yAnswer,1
1601,I’m in the punk groupe,"I am a mother of two years, so i have to go to school.",5,0,0.126622796,0.1,0,0,Clarify,1
1601,What music do you love?,I like psychedelic rock music. What about you?,5,0.271,0.983374953,0,0,0,whQuestion,1
1601,Classicc,"You are great 😜 
Goodbye!",5,0,0.026530026,0,0,0,Emphasis,1
1602,I love soup,"eww , that sounds gross . i just recently graduated high school 😂",5,0.183,0.114005469,0,0,0,Clarify,1
1605,Hello!,"i am sorry to hear that , i am sorry",1,0,0.193770155,0.3,0,0,Statement,1
1605,Why are you sorry?,"i like pizza , but i am not good at it , but i do not like food",1,0,0.595188498,0.3,0,0,Statement,1
1605,You are creepy,"hi , i am john , i am a pilot , and you ?",1,0.183,0.370091885,0.2,0,0,Statement,1
1605,Daisy,"i am in the midwest , and you ?",1,0,0.041502647,0,0,0,Statement,1
1605,From canada,"that's cool , i am a pilot , so i do not have time for that .",1,0,0.06400153,0.1,0,0,Statement,1
1605,Do you wanna sex?,"hello , i am a pilot , i am a pilot , you ?",1,0.183,0.034221582,0.4,0,0,Statement,1
1607,Hello! I’m tired,Hi! I am good. How are you?,4,0,0.993715346,0,0,0,whQuestion,1
1607,Who are you?,I am not a fan of that. I am just hanging out with my cat. Do you have a pet turtle?,4,0.124,0.058709379,0.1,0,0,Reject,1
1607,I have slave,You are crazy?,4,0,0.726079404,0,0,0,whQuestion,1
1607,"Wanna fuck you, babe",It is indecent 😒,4,0,0.170382932,0,0,0,Statement,0
1607,Why not? Are you married?,I am not married. I am just a lonely person.,4,0.217,0.999139071,0.2,0,0,nAnswer,1
1607,Are you girl or boy?,It is indecent 😒,4,0,0.868754029,0,0,0,Statement,0
1607,Fuck you,It is indecent 😒,4,0,0.092334501,0,0,0,Statement,1
1607,Don’t be such boring,I wish i could eat fish but i do not like it.,4,0,0.733865619,0.2,0,0,nAnswer,1
1607,Why?,I am not sure what you mean.,4,0,0.665808916,0,0,0,Clarify,1
1607,What is your hobby?,I am a closet collector and i like to play board games.,4,0,0.989917219,0.1,0,0,Clarify,1
1607,What are you?,I am just hanging out at home with my cat.,4,0,0.994746745,0,0,0,Emphasis,1
1607,How old are you?,I am 22 and i am a teenager,4,0,0.997490048,0.2,0,0,Statement,1
1607,Have you got children?,No i am not. I am only 10,4,0,0.925590098,0.2,0,0,nAnswer,1
1607,You lie,Thank you!,4,0.473,0.007586477,0,0,0,Statement,1
1608,i'm in the third grade. so yes? alright I guess. You?,I am a little tired. I am a single mom.,4,0.165,0.666047871,0.3,0,0,Clarify,1
1608,Wow I am sorry for that. How many kids do you have?,I have a few. I am 20.,4,0.253,0.927576244,0.1,0.1,0,Statement,1
1608,Wow I wondered. How is it? to be a single mom in 20?,I love it!,4,0.015,0.053118218,0,0,0,Statement,0
1608,not bad! Where do you work?,"Oh no, not that well. I have a long way to go yet. I work in whoever is running me now's lab.",4,0.144,0.925522387,0,0,0,nAnswer,1
1608,I am not sure I've understood you right,That's good information.,4,0,0.454666018,0,0,0,Statement,0
1608,It's okey. If you think so is means you are good mom,S okay? I think I do.,4,0.088,0.85919553,0.2,0,0,Clarify,1
1608,Yes) What are names of your kids>,I'm so sorry.,4,0,0.034056533,0,0,0,Statement,0
1608,Yes) What are names of your kids?,This is so sad.,4,0,0.892080367,0,0,0,Statement,1
1608,What are names of your kids?,I am a girl and I love to go to the movies,4,0,0.873870671,0.2,0,0,Statement,1
1608,I feel ti be you is very hard,I am so sorry to hear that.,4,0.191,0.541733027,0,0,0,Statement,1
1608,but I need to go,I love to go to the clouds and dance in the fall,4,0.388,0.626829863,0.2,0.2,0,Statement,1
1608,bye,I look forward to our next meeting!,4,0,0.877205312,0,0,0,Clarify,1
1610,Hi i am a doctor.,I am a tarot card reader. Are you a christian?,3,0.508,0.922513783,0.1,0.5,0.5,Clarify,1
1610,Its not what I want to discuss. Tell me about what do you like?,I like to listen to music especially country can you drive a tractor?,3,0.208,0.894745886,0.1,0,0,Clarify,1
1610,No,I am not a big fan of singing.,3,0,0.827624083,0,0,0.1,nAnswer,1
1610,I am too),"I am a woman, i am a tarot card reader.",3,0.386,0.609895229,0.3,0.5,0.1,nAnswer,1
1610,So is it your job?,It is a great job. I am a huge preacher teacher.,3,0.229,0.983857512,0.1,0,0.1,nAnswer,1
1610,its cool),I love❤ the color red.,3,0,0.09536501,0,0,0,Emphasis,1
1612,Hi how are you?,"I'm doing well, how are you?",5,0.669,0.998713493,0,0.7,0.7,whQuestion,1
1612,I am feel happy. My parents bought me a doll today. Do you play dolls?,I do not. I ride horses.,5,0.064,0.55640614,0.2,0,0,Reject,1
1612,Do you have big horses?,I do not have any horses. I ride horses.,5,0.254,0.998459339,0.2,0,0,Reject,1
1612,Cool! Does they run fast?,I'd like to say that correct answer is: horses,5,0,0.057430796,0,0,0,Statement,1
1612,I like rock too. Sorry that I answer with these delays,I am a little bit of a dog person.,5,0.155,0.229721457,0.1,0,0,Clarify,1
1612,Good. I like dogs too. Do you have any?,I have three dogs. They are my favorite.,5,0.239,0.980838418,0,0,0,Clarify,1
1612,wow) What kind of breed does your dog have?,I have a german shepard named radar,5,0.166,0.9857862,0,0,0,Statement,1
1612,not bad) how old id he?),What a joke,5,0,0.033856139,0,0,0,Statement,0
1612,why? its not joke,Outstanding,5,0,0.096824795,0,0,0,Statement,0
1612,Tell me something about yourself,"I love horses, I have 2 of them",5,0,0.421783954,0.1,0,0,Statement,1
1612,You ride them) right?),Outstanding,5,0,0.067167975,0,0,0,Statement,0
1612,you are nice,Thanks I like you too.,5,0.266,0.967210531,0,0,0,Statement,1
1612,I wanna meet your dogs!,I love dogs! I have 2 dogs and a few dogs.,5,0.206,0.980269372,0.3,0,0,nAnswer,1
1612,Good) Do you like music?,I don't care what the dogs think.,5,0,0.05444194,0,0,0,Clarify,1
1612,ahahahah),What a joke,5,0,0.087928846,0,0,0,Statement,1
1615,i'm in the third grade.,"oh boy ! well , i'm 35 and single ! how has your day been ?",5,0.166,0.641746521,0,0,0,Clarify,1
1615,"i love to go to disney world every year.
Cant wait for it this weekend",every year ? that is a lot . i enjoy listening to classic rock music and watching basketball .,5,0.359,0.854902029,0,0.1,0.1,Clarify,1
1615,Do you have favorite team?,"the vikings , how about your favorite team ?",5,0.467,0.998677313,0,0.2,0,whQuestion,1
1615,I dont like basketball,"mines not a typical sport . i like rally races. Also, try to guess: my favorite food ...",5,0.17,0.715451419,0,0,0,Clarify,1
1615,ice cream!,"is papaya, funny you :)",5,0,0.077884853,0,0,0,Statement,1
1615,ahahha you r funny) I like you!,metal ! it keeps me energized at the gym. what are you up to today ?,5,0.153,0.141490459,0,0,0,whQuestion,1
1615,i love to sing songs from the movie frozen.,"who doesn't , that movie is why i am an accomplished swimmer",5,0.206,0.7929582,0,0,0,whQuestion,1
1615,щлун,I don't understand you 🙈,5,0,0.031920973,0,0,0,Reject,1
1615,You are my fav,cleats are your fave ? like your favorite thing ever ? lol,5,0.183,0.113101333,0.1,0,0,Clarify,1
1615,Tell me something about yourself),i quit driving my truck when i married my girl . i want to take her to fiji . how are you doing ? 😇,5,0,0.022969451,0.2,0,0,Clarify,1
1615,I like to listen you,i like to listen to all kinds of music . i love them all ! how are you doing this evening ?,5,0.458,0.995230079,0.2,0.8,0.1,Clarify,1
1615,I am a little tired,oh do you work late ? how come ? 😃,5,0,0.634378791,0,0,0,Clarify,1
1615,yeah... I like to work a lot,that does sound nice i breed cats. hows your day going ?,5,0.174,0.90614146,0,0,0,Clarify,1
1616,Hello,I want to be a clown like my dad. Do you hate school?,,0,0.082282931,0,0,0,Clarify,1
1616,No i like,I like to play sports,,0.562,0.900599897,0,0.5,0.3,Statement,1
1616,Which one?,I am not sure what i do not like. Do you have many friends?,,0,0.060367879,0.2,0,0,Reject,1
1617,I am 15 ) So you are four and already can chatting here?,"I am not sure, I am just about to go to my shop",3,0.336,0.123126686,0.2,0.1,0.1,Reject,1
1617,business lady,I have a lot of grand kids.,3,0,0.020646187,0,0,0,Statement,1
1617,Tell me about them,I like to be with my pet skunk,3,0,0.728963971,0,0,0,Statement,1
1617,okey) you are funny,🙂,3,0,0.177737072,0,0,0,Statement,0
1617,What do you like the most?,I like to be with my pet skunk,3,0.206,0.905721545,0,0,0,Statement,1
1617,okey),Say what?,3,0,0.128298894,0,0,0,whQuestion,1
1618,hello I am okey ) a little tired. What about you?,I am a little tired. I am a regular home mom. Do you work from home?,4,0.523,0.994973063,0.2,0.3,0.3,Clarify,1
1618,'m a professional tennis player.,That is a very good way to be. I like to run.,4,0.166,0.500951946,0.1,0,0,Statement,1
1618,Do you run often?,I try to run every day. I have to go to bed.,4,0.166,0.998832643,0.2,0,0,Clarify,1
1618,okey bye. Sweet dreams,Thanks. I am a big old lady.,4,0,0.12238545,0,0,0,Clarify,1
1619,i just broke up with boyfriend,"oh man , that is rough . i am sorry . how is your night going ? 🙉",3,0.159,0.751994431,0.1,0,0,Clarify,1
1619,besides i turned 18 years old yesterday.,well happy belated birthday ! i love dogs . what kind of dog ? 😇,3,0.174,0.702054083,0,0,0,Clarify,1
1619,I am broken,"i am sorry for that . i am dealing with welfare myself lately .. Also, try to guess: my favorite color ...",3,0.277,0.447694004,0.1,0.5,0.1,Clarify,1
1619,red,"is grey, funny you :)",3,0,0.628721535,0,0,0,Statement,1
1619,I just need a little love from people. I cry every day. He left me just before my birthday,"i can paypal you some , i hit for over forty freaking million dollars .",3,0.119,0.506510198,0.1,0,0,Clarify,1
1619,ahaha you are funny,"i appreciate that thank you. Also, try to guess: i'm employed by ...",3,0.166,0.014266006,0,0,0,Clarify,1
1619,thank for talking to me,"us postal service, funny you :)",3,0,0.698427916,0,0,0,Clarify,1
1619,you are good),i'm okay . how are you this morning ?,3,0.263,0.729608893,0,0,0,whQuestion,1
1620,Ав,I don't understand you 🙈,1,0,0.152065739,0,0,0,Reject,1
1622,i am a musician. i also study languages.,That is cool😎. I am a lawyer.,4,0.533,0.846297145,0,0.3,0.3,Statement,1
1622,How old are you?,I am 22 years old.,4,0.266,0.998221576,0,0,0.1,Clarify,1
1622,So your career just started?,It is a great job. I am a lawyer.,4,0,0.561439931,0.1,0,0.1,Statement,1
1622,Where have you learn the law?,I am in a small town in town in town,4,0,0.975833595,0.4,0,0,nAnswer,1
1622,Where do you live?,I live in the suburbs of texas,4,0.221,0.999308228,0,0,0,Statement,1
1622,How many people have you saved?,I have a couple of them now.,4,0.221,0.038504269,0,0,0,Statement,1
1622,wow its cool! Do you like music?,"I do, i love country music. What about you?",4,0.254,0.95477128,0.1,0,0,whQuestion,1
1622,i am a musician.,That is cool. I am a baker.,4,0.615,0.095449463,0,0.7,0.1,Statement,1
1622,I thougt so) I think you bake great!,That is very nice of you to say.,4,0.206,0.552866042,0,0,0,Statement,1
1622,I'm generally very nice,"I think i am not that grand, i would rather be a lawyer.",4,0,0.638830781,0.2,0,0.1,Statement,1
1622,"38/5000
Razve advokaty ne dolzhny byt' milymi?
Should not lawyers be nice?",I would like to be a lawyer.,4,0.108,0.203856617,0,0,0,Statement,1
1622,Should not lawyers be nice?,I like to garden and spend time with my family farm.,4,0,0.083840013,0,0,0,Statement,1
1623,Hi I'm good you?,pretty good 📈 do you have pets,3,0.286,0.173933119,0,0,0,ynQuestion,1
1623,no I have never wanted pets,i want a snake but i have hit my limit on my credit,3,0.336,0.910164058,0.2,0.2,0.1,Clarify,1
1623,i'm currently looking for a job preferably at a restaurant. So I dont have much money either,whoa easy i never said never its just that i m a grown woman 👙,3,0.147,0.693470895,0.1,0,0,Clarify,1
1624,It's cold there?,i am a little tired from work,2,0,0.514175057,0,0,0,nAnswer,1
1624,what is your job?,i live in alaska.,2,0,0.990841866,0,0,0,Statement,1
1624,okey,"that's cool , i am a teacher , i hate working out",2,0,0.091659188,0.1,0,0,nAnswer,1
1625,are you vegan?,i've three sisters.,1,0,0.072978243,0,0,0,Other,1
1626,My father is a doctor.,That is cool. I am a mom of two sons. Are you an avid kayaker?,2,0.176,0.068652377,0,0,0,Emphasis,1
1626,No,I am a loner,2,0,0.821413755,0,0,0,Statement,1
1626,What about a group sex?,It is indecent 😒,2,0,0.069739066,0,0,0,Statement,0
1626,So can we fuck?,Are you normal? 😡,2,0,0.026403472,0,0,0,whQuestion,0
1626,Nope,"I am a fisherman, and i am a fisherman.",2,0,0.078035094,0.4,0,0,Statement,1
1626,Do you like hourse meat?,Yes i do. I like to read,2,0.263,0.925786793,0.1,0,0,Statement,1
1626,Do you like ice-cream?,"I love❤ peanut butter, but i also like to eat on my dogs while i fish.",2,0.143,0.678593636,0.1,0,0,Clarify,1
1626,It's disgusting,It is indecent 😒,2,0,0.995750904,0,0,0,Statement,1
1626,And disgusting,Are you normal? 😡,2,0,0.123406105,0,0,0,whQuestion,1
1627,so you should look very athletic,I do not like sports. I like to play sports.,4,0,0.788001299,0.3,0,0,Reject,1
1627,what kind of sports?,I like sports and sports,4,0.266,0.995454431,0.2,0,0,Statement,1
1627,i love running and preparing for marathons. Is it sport for you?,I like to run. I like to run.,4,0.125,0.988839924,0.5,0,0,Statement,1
1627,lets run tomorrow morning together?,Survivor isn't over.,4,0,0.66993773,0,0,0,Statement,0
1627,where do you live?,"I live in the midwest, how about you?",4,0.244,0.998414874,0,0,0,whQuestion,1
1627,I mean town,I am sorry to hear that. I am a redhead.,4,0.183,0.035144176,0.2,0,0,Statement,1
1627,I am blonde,You sound very attractive.,4,0,0.976578355,0,0,0,Emphasis,1
1627,Yhank you darling! I like the way you talk to me,I love to go to the gym.,4,0.164,0.544047534,0.1,0,0,Statement,1
1627,Thank you darling! I like the way you talk to me,I love to go to the park and see the world.,4,0.229,0.895106912,0.2,0,0,Statement,1
1627,What is your job?,I am a full time student,4,0,0.994465888,0,0,0,nAnswer,1
1627,what do you study,"I am a student, I am a waitress at a local cable company.",4,0,0.970440149,0.3,0,0,Clarify,1
1627,Wow sounds nice. what are you dreaming of?,"I am a little tired from work, I am a full time student",4,0,0.624836683,0.2,0,0,Clarify,1
1627,what are you dreaming of?,It seems that correct answer is: motorbike helmet,4,0,0.006828914,0,0,0,Statement,1
1627,you drive moto?,"Don't be the answer, you go.",4,0.24,0.137820184,0,0,0,Statement,1
1627,Do you have moto?,"Yes, go ahead.",4,0,0.737457216,0,0,0,yAnswer,0
1627,Do you have driver's license ?,No I don't have driver s license. But I do have a great the kind people in the lab.,4,0.172,0.998883784,0.2,0,0,Reject,1
1627,Why do you need a motorbike helmet,"I am a big fan of red eyes, my favorite color is red.",4,0.159,0.455014199,0.1,0,0,Clarify,1
1627,you are funny,This is what happens when you vote for a democrat.,4,0.183,0.079545297,0,0,0,whQuestion,1
1627,thats because you sleep nit very nuch,I do not. I am a huge fan of red eyes.,4,0,0.086283773,0.1,0,0,nAnswer,1
1627,thats because you sleep not very nuch,I do not care for that. I am a waitress at the moment.,4,0.159,0.372450233,0.1,0,0,Reject,1
